hex_ident,altitude(feet),latitude,longitude,date,time,angle,distance(nauticalmile),squawk,ground_speed(knotph),track,callsign
400B26,4425,53.71868,-1.40552,2017/09/11,20:46:41.259,-110.75,8.16,,153,320,
400B26,4425,53.71886,-1.40593,2017/09/11,20:46:41.655,-110.67,8.17,,151,320,
400B26,4400,53.71989,-1.40746,2017/09/11,20:46:43.684,-110.25,8.18,,150,320,EXS348  
400B26,4375,53.72091,-1.40900,2017/09/11,20:46:45.714,-109.83,8.2,2564,150,319,EXS348  
400B26,4375,53.72195,-1.41033,2017/09/11,20:46:47.552,-109.44,8.21,2564,148,319,EXS348  
400B26,4350,53.72333,-1.41245,2017/09/11,20:46:50.369,-108.88,8.23,2564,148,319,EXS348  
400B26,4350,53.72366,-1.41295,2017/09/11,20:46:50.958,-108.75,8.24,2564,148,319,EXS348  
400B26,4325,53.72420,-1.41363,2017/09/11,20:46:51.942,-108.55,8.24,2564,147,319,EXS348  
400B26,4325,53.72468,-1.41449,2017/09/11,20:46:52.862,-108.35,8.26,2564,147,318,EXS348  
400B26,4300,53.72607,-1.41669,2017/09/11,20:46:55.942,-107.81,8.29,2564,146,318,EXS348  
400B26,4200,53.73036,-1.42338,2017/09/11,20:47:04.463,-106.18,8.39,2564,145,317,EXS348  
400B26,4150,53.73432,-1.42960,2017/09/11,20:47:12.516,-104.75,8.49,2564,145,317,EXS348  
400B26,4150,53.73463,-1.43042,2017/09/11,20:47:13.433,-104.62,8.51,2564,143,316,EXS348  
400B26,4125,53.73482,-1.43081,2017/09/11,20:47:13.828,-104.54,8.52,2564,143,316,EXS348  
400B26,4125,53.73601,-1.43270,2017/09/11,20:47:16.318,-104.13,8.55,2564,143,316,EXS348  
400B26,4125,53.73637,-1.43299,2017/09/11,20:47:16.782,-104.02,8.55,2564,143,316,EXS348  
400B26,4125,53.73655,-1.43339,2017/09/11,20:47:17.305,-103.95,8.56,2564,143,316,EXS348  
400B26,4100,53.73669,-1.43372,2017/09/11,20:47:17.760,-103.89,8.57,2564,142,316,EXS348  
400B26,4100,53.73739,-1.43493,2017/09/11,20:47:19.203,-103.65,8.59,2564,142,316,EXS348  
400B26,4100,53.73793,-1.43576,2017/09/11,20:47:20.188,-103.46,8.61,2564,142,316,EXS348  
400B26,4075,53.73879,-1.43711,2017/09/11,20:47:22.090,-103.17,8.64,2564,143,316,EXS348  
400B26,4075,53.73944,-1.43835,2017/09/11,20:47:23.591,-102.94,8.66,2564,142,315,EXS348  
400B26,4075,53.73962,-1.43872,2017/09/11,20:47:24.121,-102.88,8.67,2564,142,315,EXS348  
400B26,4075,53.74049,-1.44023,2017/09/11,20:47:25.888,-102.58,8.7,2564,142,315,EXS348  
400B26,4050,53.74218,-1.44284,2017/09/11,20:47:29.232,-102.03,8.76,2564,142,315,EXS348  
400B26,4025,53.74288,-1.44398,2017/09/11,20:47:30.802,-101.8,8.78,2564,142,315,EXS348  
400B26,4025,53.74307,-1.44438,2017/09/11,20:47:31.263,-101.73,8.79,2564,142,315,EXS348  
400B26,4025,53.74425,-1.44643,2017/09/11,20:47:33.815,-101.35,8.84,2564,143,316,EXS348  
4CC4D3,35975,53.84509,-1.79383,2017/09/11,20:47:34.473,-84.32,20.96,7724,415,327,WOW815  
400B26,4000,53.74479,-1.44729,2017/09/11,20:47:34.800,-101.18,8.86,2564,143,316,EXS348  
4CC4D3,35975,53.84546,-1.79422,2017/09/11,20:47:35.585,-84.28,20.98,7724,415,327,WOW815  
400B26,4000,53.74512,-1.44793,2017/09/11,20:47:35.782,-101.07,8.87,2564,144,315,EXS348  
400B26,4000,53.74582,-1.44882,2017/09/11,20:47:36.827,-100.86,8.89,2564,144,315,EXS348  
400B26,4000,53.74596,-1.44915,2017/09/11,20:47:37.294,-100.81,8.9,2564,144,315,EXS348  
400B26,4000,53.74614,-1.44947,2017/09/11,20:47:37.753,-100.75,8.91,2564,144,315,EXS348  
400B26,4000,53.74631,-1.45004,2017/09/11,20:47:38.274,-100.69,8.92,2564,144,315,EXS348  
4CC4D3,35975,53.85786,-1.80796,2017/09/11,20:47:42.467,-83.18,21.59,7724,419,327,WOW815  
400B26,3975,53.74837,-1.45349,2017/09/11,20:47:42.793,-100.05,9.01,2564,143,316,EXS348  
4CC4D3,35975,53.85959,-1.80992,2017/09/11,20:47:43.451,-83.04,21.67,7724,419,327,WOW815  
400B26,3975,53.74924,-1.45467,2017/09/11,20:47:44.237,-99.8,9.03,2564,143,316,EXS348  
4CC4D3,35975,53.86271,-1.81331,2017/09/11,20:47:45.415,-82.77,21.83,7724,418,327,WOW815  
4CC4D3,35975,53.87509,-1.82712,2017/09/11,20:47:53.081,-81.75,22.46,7724,418,327,WOW815  
400B26,3975,53.75354,-1.46207,2017/09/11,20:47:53.743,-98.52,9.22,2564,142,316,EXS348  
4CC4D3,35975,53.87677,-1.82899,2017/09/11,20:47:54.129,-81.61,22.55,7724,418,327,WOW815  
400B26,3975,53.75729,-1.46801,2017/09/11,20:48:01.535,-97.47,9.37,2564,142,316,EXS348  
4CC4D3,35975,53.90959,-1.86556,2017/09/11,20:48:14.574,-79.15,24.31,7724,419,327,WOW815  
400B26,3750,53.76811,-1.48542,2017/09/11,20:48:24.407,-94.68,9.87,2564,144,317,EXS348  
400B26,3600,53.77171,-1.49124,2017/09/11,20:48:33.126,-93.82,10.05,2564,144,317,EXS348  
400A12,4725,53.67012,-1.45553,2017/09/11,20:49:53.335,-116.94,11.31,,175,322,
400A12,4650,53.67526,-1.46275,2017/09/11,20:50:02.842,-115.29,11.32,,152,321,
400A12,4625,53.67664,-1.46457,2017/09/11,20:50:05.397,-114.86,11.32,,151,321,
400A12,4600,53.67819,-1.46699,2017/09/11,20:50:08.280,-114.36,11.33,,151,320,
400A12,4600,53.67851,-1.46722,2017/09/11,20:50:08.867,-114.28,11.33,,150,320,
400A12,4600,53.67902,-1.46824,2017/09/11,20:50:09.916,-114.1,11.34,1372,150,320,
400A12,4575,53.67957,-1.46872,2017/09/11,20:50:10.768,-113.95,11.33,1372,150,320,
400A12,4575,53.68004,-1.46958,2017/09/11,20:50:11.748,-113.79,11.34,1372,149,319,
400A12,4550,53.68057,-1.47028,2017/09/11,20:50:12.801,-113.63,11.34,1372,149,319,
400A12,4550,53.68111,-1.47112,2017/09/11,20:50:13.850,-113.46,11.35,1372,149,319,
400A12,4550,53.68163,-1.47185,2017/09/11,20:50:14.834,-113.3,11.35,1372,149,319,
400A12,4525,53.68263,-1.47335,2017/09/11,20:50:16.729,-112.99,11.36,1372,148,319,
400A12,4525,53.68300,-1.47405,2017/09/11,20:50:17.647,-112.86,11.37,1372,147,319,
400A12,4475,53.68553,-1.47782,2017/09/11,20:50:22.563,-112.09,11.4,1372,147,319,
400A12,4400,53.69069,-1.48590,2017/09/11,20:50:33.244,-110.53,11.47,1372,144,318,
400A12,4375,53.69102,-1.48622,2017/09/11,20:50:33.772,-110.45,11.47,1372,144,318,
400A12,4375,53.69138,-1.48676,2017/09/11,20:50:34.294,-110.34,11.48,1372,144,318,
400A12,4375,53.69156,-1.48708,2017/09/11,20:50:34.754,-110.29,11.48,1372,143,317,EXS47H  
400A12,4375,53.69174,-1.48747,2017/09/11,20:50:35.215,-110.23,11.49,1372,143,317,EXS47H  
400A12,4375,53.69209,-1.48776,2017/09/11,20:50:35.803,-110.14,11.49,1372,143,317,EXS47H  
400A12,4375,53.69223,-1.48816,2017/09/11,20:50:36.197,-110.09,11.49,1372,143,317,EXS47H  
400A12,4375,53.69242,-1.48849,2017/09/11,20:50:36.651,-110.03,11.5,1372,143,317,EXS47H  
400A12,4375,53.69293,-1.48920,2017/09/11,20:50:37.632,-109.89,11.5,1372,143,317,EXS47H  
400A12,4350,53.69362,-1.49053,2017/09/11,20:50:39.082,-109.67,11.52,1372,143,317,EXS47H  
400A12,4350,53.69467,-1.49210,2017/09/11,20:50:41.239,-109.37,11.54,1372,143,317,EXS47H  
400A12,4325,53.69705,-1.49602,2017/09/11,20:50:46.288,-108.68,11.59,1372,143,317,EXS47H  
400A12,4325,53.69791,-1.49737,2017/09/11,20:50:48.123,-108.44,11.61,1372,143,317,EXS47H  
4CC4F6,38000,53.61119,-1.40867,2017/09/11,20:50:50.221,-133.13,12.84,,,,
400A12,4325,53.69930,-1.49948,2017/09/11,20:50:50.681,-108.05,11.64,1372,144,317,EXS47H  
400A12,4300,53.70016,-1.50097,2017/09/11,20:50:52.837,-107.81,11.66,1372,143,316,EXS47H  
400A12,4300,53.70085,-1.50206,2017/09/11,20:50:54.151,-107.62,11.67,1372,143,316,EXS47H  
4CC4F6,38000,53.62157,-1.41877,2017/09/11,20:50:56.184,-130.02,12.54,652,434,331,
4CC4F6,38000,53.62296,-1.42006,2017/09/11,20:50:57.100,-129.61,12.5,652,434,331,WOW409  
4CC4F6,38000,53.62505,-1.42210,2017/09/11,20:50:58.149,-128.99,12.44,652,434,331,WOW409  
4CC4F6,38000,53.62660,-1.42362,2017/09/11,20:50:59.135,-128.53,12.4,652,434,331,WOW409  
4CC4F6,38000,53.62816,-1.42516,2017/09/11,20:51:00.047,-128.06,12.36,652,434,331,WOW409  
400A12,4250,53.70428,-1.50756,2017/09/11,20:51:01.095,-106.68,11.76,1372,144,316,EXS47H  
400A12,4250,53.70442,-1.50787,2017/09/11,20:51:01.621,-106.64,11.76,1372,144,316,EXS47H  
400A12,4225,53.70476,-1.50876,2017/09/11,20:51:02.542,-106.53,11.78,1372,144,316,EXS47H  
4CC4F6,38000,53.65052,-1.44696,2017/09/11,20:51:12.895,-121.5,11.87,652,434,331,WOW409  
4CC4F6,38000,53.65225,-1.44866,2017/09/11,20:51:13.941,-121,11.84,652,434,331,WOW409  
400A12,4075,53.71062,-1.51813,2017/09/11,20:51:14.664,-105,11.94,1372,144,316,EXS47H  
4CC4F6,38000,53.65572,-1.45208,2017/09/11,20:51:15.904,-120,11.79,652,434,330,WOW409  
4CC4F6,38000,53.65727,-1.45359,2017/09/11,20:51:16.826,-119.56,11.76,652,434,330,WOW409  
4CC4F6,38000,53.66112,-1.45726,2017/09/11,20:51:19.050,-118.48,11.7,652,434,330,WOW409  
400A12,3975,53.71371,-1.52294,2017/09/11,20:51:20.693,-104.22,12.02,1372,144,316,EXS47H  
400A12,3875,53.71609,-1.52694,2017/09/11,20:51:25.997,-103.63,12.1,1372,145,317,EXS47H  
4CC4F6,38000,53.67445,-1.47031,2017/09/11,20:51:26.782,-114.8,11.56,652,433,330,WOW409  
4CC4F6,38000,53.67980,-1.47556,2017/09/11,20:51:29.865,-113.36,11.52,652,433,330,WOW409  
4CC4F6,38000,53.68167,-1.47743,2017/09/11,20:51:30.915,-112.86,11.51,652,433,330,WOW409  
4CC4F6,38000,53.68309,-1.47876,2017/09/11,20:51:31.765,-112.49,11.5,652,433,330,WOW409  
4CC4F6,38000,53.68465,-1.48025,2017/09/11,20:51:32.620,-112.08,11.5,652,433,330,WOW409  
4CC4F6,38000,53.69186,-1.48735,2017/09/11,20:51:36.815,-110.21,11.48,652,433,330,WOW409  
4CC4F6,38000,53.69705,-1.49249,2017/09/11,20:51:39.891,-108.9,11.48,652,432,330,WOW409  
4CC4F6,38025,53.69911,-1.49445,2017/09/11,20:51:41.011,-108.39,11.48,652,432,330,WOW409  
4CC4F6,38025,53.70257,-1.49786,2017/09/11,20:51:43.038,-107.53,11.49,652,432,330,WOW409  
4CC4F6,38025,53.70429,-1.49955,2017/09/11,20:51:44.024,-107.11,11.5,652,432,330,WOW409  
4CC4F6,38025,53.76178,-1.55594,2017/09/11,20:52:17.507,-94.81,12.4,652,432,330,WOW409  
4CC4F6,38025,53.77588,-1.56963,2017/09/11,20:52:25.700,-92.29,12.8,652,432,330,WOW409  
4CC4F6,38025,53.81104,-1.60392,2017/09/11,20:52:46.209,-86.75,14.04,652,430,331,WOW409  
4CC4F6,38025,53.82961,-1.62234,2017/09/11,20:52:57.086,-84.22,14.82,652,430,331,WOW409  
4CC4F6,38000,53.84491,-1.63767,2017/09/11,20:53:06.002,-82.31,15.53,652,427,330,WOW409  
4CC4F6,38000,53.85344,-1.64609,2017/09/11,20:53:11.053,-81.31,15.93,652,427,330,WOW409  
4CC4F6,38000,53.85530,-1.64795,2017/09/11,20:53:12.224,-81.1,16.02,652,427,330,WOW409  
4CC4F6,38000,53.85887,-1.65148,2017/09/11,20:53:14.194,-80.69,16.19,652,427,330,WOW409  
4CC4F6,38000,53.86364,-1.65627,2017/09/11,20:53:17.075,-80.17,16.43,652,426,330,WOW409  
4CC4F6,37975,53.86532,-1.65789,2017/09/11,20:53:18.057,-79.99,16.51,652,426,330,WOW409  
4CC4F6,37975,53.86704,-1.65958,2017/09/11,20:53:19.043,-79.8,16.6,652,426,330,WOW409  
4CC4F6,37975,53.87262,-1.66516,2017/09/11,20:53:22.319,-79.21,16.88,652,426,330,WOW409  
4CC4F6,37975,53.87910,-1.67157,2017/09/11,20:53:26.250,-78.55,17.22,652,426,330,WOW409  
4066FA,6875,53.64442,-1.31375,2017/09/11,20:54:46.074,-145.5,9.47,,205,307,
4066FA,6300,53.66235,-1.35132,2017/09/11,20:55:16.346,-133.18,9.16,,205,307,
4066FA,6275,53.66290,-1.35250,2017/09/11,20:55:17.262,-132.82,9.15,,205,307,
4066FA,5175,53.71014,-1.42375,2017/09/11,20:56:27.120,-111.22,8.98,,187,322,
4066FA,5125,53.71323,-1.42790,2017/09/11,20:56:32.036,-110.11,9.01,,173,323,
4066FA,5100,53.71390,-1.42877,2017/09/11,20:56:33.153,-109.88,9.02,,169,323,
4066FA,5100,53.71449,-1.42952,2017/09/11,20:56:34.073,-109.67,9.02,,168,322,EXS432  
4066FA,5075,53.71509,-1.43034,2017/09/11,20:56:35.054,-109.46,9.03,3111,168,323,EXS432  
4066FA,5075,53.71570,-1.43113,2017/09/11,20:56:36.098,-109.25,9.03,3111,167,323,EXS432  
4066FA,5050,53.71695,-1.43275,2017/09/11,20:56:38.197,-108.82,9.05,3111,165,322,EXS432  
4066FA,5000,53.71866,-1.43513,2017/09/11,20:56:41.078,-108.23,9.07,3111,162,322,EXS432  
4066FA,5000,53.71893,-1.43513,2017/09/11,20:56:41.541,-108.16,9.07,3111,162,322,EXS432  
4066FA,5000,53.71928,-1.43590,2017/09/11,20:56:42.129,-108.02,9.08,3111,161,322,EXS432  
4066FA,4975,53.71980,-1.43670,2017/09/11,20:56:42.984,-107.84,9.09,3111,160,322,EXS432  
4066FA,4975,53.72044,-1.43743,2017/09/11,20:56:44.097,-107.63,9.1,3111,160,322,EXS432  
4066FA,4950,53.72095,-1.43819,2017/09/11,20:56:44.951,-107.45,9.11,3111,160,322,EXS432  
4066FA,4925,53.72161,-1.43905,2017/09/11,20:56:46.131,-107.24,9.12,3111,159,322,EXS432  
4066FA,4900,53.72282,-1.44058,2017/09/11,20:56:48.291,-106.84,9.13,3111,158,321,EXS432  
4066FA,4875,53.72346,-1.44133,2017/09/11,20:56:49.404,-106.64,9.14,3111,158,321,EXS432  
4066FA,4875,53.72408,-1.44220,2017/09/11,20:56:50.453,-106.43,9.15,3111,158,321,EXS432  
4066FA,4850,53.72429,-1.44298,2017/09/11,20:56:50.849,-106.33,9.17,3111,158,321,EXS432  
4066FA,4850,53.72461,-1.44298,2017/09/11,20:56:51.370,-106.26,9.16,3111,158,321,EXS432  
4066FA,4800,53.72575,-1.44447,2017/09/11,20:56:53.402,-105.89,9.18,3111,157,321,EXS432  
4066FA,4800,53.72636,-1.44527,2017/09/11,20:56:54.513,-105.7,9.19,3111,157,321,EXS432  
4066FA,4775,53.72699,-1.44682,2017/09/11,20:56:55.625,-105.45,9.23,3111,157,321,EXS432  
4066FA,4750,53.72754,-1.44761,2017/09/11,20:56:56.612,-105.27,9.24,3111,157,321,EXS432  
4066FA,4725,53.72817,-1.44834,2017/09/11,20:56:57.789,-105.08,9.25,3111,156,321,EXS432  
4066FA,4700,53.72873,-1.44918,2017/09/11,20:56:58.777,-104.9,9.26,3111,156,321,EXS432  
4066FA,4625,53.73073,-1.45157,2017/09/11,20:57:02.442,-104.3,9.29,3111,156,320,EXS432  
4066FA,4625,53.73106,-1.45239,2017/09/11,20:57:02.968,-104.17,9.31,3111,156,320,EXS432  
4066FA,4625,53.73134,-1.45231,2017/09/11,20:57:03.492,-104.11,9.3,3111,155,320,EXS432  
4066FA,4600,53.73162,-1.45318,2017/09/11,20:57:04.020,-104,9.32,3111,155,320,EXS432  
4066FA,4575,53.73244,-1.45396,2017/09/11,20:57:05.521,-103.77,9.33,3111,155,320,EXS432  
4066FA,4575,53.73269,-1.45480,2017/09/11,20:57:05.920,-103.66,9.35,3111,155,320,EXS432  
4066FA,4550,53.73297,-1.45472,2017/09/11,20:57:06.505,-103.6,9.34,3111,155,319,EXS432  
4066FA,4525,53.73354,-1.45553,2017/09/11,20:57:07.552,-103.43,9.36,3111,155,319,EXS432  
4066FA,4525,53.73380,-1.45633,2017/09/11,20:57:08.017,-103.33,9.38,3111,155,319,EXS432  
4066FA,4500,53.73408,-1.45642,2017/09/11,20:57:08.542,-103.26,9.38,3111,155,319,EXS432  
4066FA,4500,53.73436,-1.45718,2017/09/11,20:57:09.064,-103.16,9.4,3111,155,319,EXS432  
4066FA,4500,53.73459,-1.45718,2017/09/11,20:57:09.520,-103.1,9.39,3111,155,319,EXS432  
4066FA,4475,53.73492,-1.45795,2017/09/11,20:57:10.109,-102.99,9.41,3111,155,319,EXS432  
4066FA,4475,53.73537,-1.45875,2017/09/11,20:57:10.898,-102.84,9.43,3111,155,319,EXS432  
4066FA,4450,53.73560,-1.45875,2017/09/11,20:57:11.360,-102.79,9.42,3111,155,319,EXS432  
4066FA,4400,53.73688,-1.46118,2017/09/11,20:57:13.777,-102.38,9.48,3111,154,319,EXS432  
4066FA,4350,53.73893,-1.46441,2017/09/11,20:57:17.649,-101.77,9.54,3111,154,319,EXS432  
4066FA,4325,53.73925,-1.46441,2017/09/11,20:57:18.236,-101.7,9.54,3111,152,318,EXS432  
4066FA,4275,53.74059,-1.46683,2017/09/11,20:57:20.856,-101.29,9.6,3111,152,318,EXS432  
4066FA,4250,53.74164,-1.46848,2017/09/11,20:57:22.824,-100.99,9.63,3111,152,318,EXS432  
4066FA,4200,53.74307,-1.47088,2017/09/11,20:57:25.643,-100.57,9.69,3111,151,318,EXS432  
4066FA,4200,53.74330,-1.47088,2017/09/11,20:57:26.104,-100.52,9.68,3111,150,317,EXS432  
4066FA,4200,53.74384,-1.47170,2017/09/11,20:57:27.148,-100.37,9.7,3111,150,317,EXS432  
4066FA,4125,53.74619,-1.47564,2017/09/11,20:57:31.805,-99.71,9.8,3111,150,317,EXS432  
4066FA,4125,53.74699,-1.47648,2017/09/11,20:57:33.375,-99.5,9.81,3111,148,317,EXS432  
4066FA,4050,53.75028,-1.48194,2017/09/11,20:57:40.128,-98.61,9.95,3111,146,317,EXS432  
4066FA,4050,53.75079,-1.48268,2017/09/11,20:57:41.175,-98.48,9.97,3111,146,317,EXS432  
4066FA,4000,53.75450,-1.48896,2017/09/11,20:57:48.842,-97.51,10.14,3111,146,317,EXS432  
4066FA,3775,53.76416,-1.50442,2017/09/11,20:58:08.962,-95.18,10.57,3111,143,317,EXS432  
4066FA,3675,53.76727,-1.50905,2017/09/11,20:58:15.449,-94.48,10.71,3111,143,317,EXS432  
400B46,3775,53.71490,-1.42410,2017/09/11,20:59:22.097,-110.03,8.84,1020,171,325,
400B46,3750,53.71559,-1.42477,2017/09/11,20:59:23.271,-109.8,8.84,1020,171,325,
400B46,3750,53.71593,-1.42531,2017/09/11,20:59:23.794,-109.67,8.85,1020,168,327,
400B46,3750,53.71628,-1.42563,2017/09/11,20:59:24.323,-109.56,8.85,1020,168,327,EXS274  
400B46,3725,53.71664,-1.42603,2017/09/11,20:59:24.718,-109.44,8.85,1020,168,327,EXS274  
400B46,3725,53.71695,-1.42636,2017/09/11,20:59:25.306,-109.33,8.85,1020,168,327,EXS274  
400B46,3725,53.71733,-1.42669,2017/09/11,20:59:25.766,-109.21,8.85,1020,168,327,EXS274  
400B46,3550,53.72900,-1.43976,2017/09/11,20:59:44.835,-105.42,8.95,1020,161,327,EXS274  
400B46,3550,53.72934,-1.44026,2017/09/11,20:59:45.295,-105.3,8.96,1020,153,326,EXS274  
400B46,3525,53.72985,-1.44074,2017/09/11,20:59:46.275,-105.15,8.96,1020,152,326,EXS274  
400B46,3525,53.73019,-1.44109,2017/09/11,20:59:46.737,-105.05,8.96,1020,152,326,EXS274  
4CA84A,7050,53.64185,-1.31899,2017/09/11,20:59:47.787,-144.66,9.69,,220,,
400B46,3500,53.73120,-1.44211,2017/09/11,20:59:48.500,-104.74,8.97,1020,151,326,EXS274  
4CA84A,7025,53.64266,-1.31965,2017/09/11,20:59:48.769,-144.35,9.65,,220,,
400B46,3500,53.73171,-1.44284,2017/09/11,20:59:49.484,-104.57,8.98,1020,150,326,EXS274  
400B46,3500,53.73207,-1.44313,2017/09/11,20:59:49.881,-104.47,8.98,1020,150,326,EXS274  
400B46,3500,53.73225,-1.44353,2017/09/11,20:59:50.275,-104.4,8.99,1020,150,326,EXS274  
400B46,3475,53.73257,-1.44368,2017/09/11,20:59:50.729,-104.32,8.99,1020,149,326,EXS274  
4CA84A,7000,53.64419,-1.32119,2017/09/11,20:59:50.732,-143.69,9.59,,220,,
4CA84A,6975,53.64475,-1.32183,2017/09/11,20:59:51.583,-143.43,9.57,,190,329,
400B46,3475,53.73311,-1.44438,2017/09/11,20:59:51.784,-104.15,9,1020,149,326,EXS274  
400B46,3475,53.73329,-1.44470,2017/09/11,20:59:52.243,-104.08,9.01,1020,147,325,EXS274  
4CA84A,6950,53.64564,-1.32272,2017/09/11,20:59:52.636,-143.04,9.54,,190,329,
400B46,3475,53.73363,-1.44502,2017/09/11,20:59:52.765,-103.98,9.01,1020,147,325,EXS274  
400B46,3475,53.73413,-1.44575,2017/09/11,20:59:53.809,-103.82,9.02,1020,146,325,EXS274  
400B46,3475,53.73450,-1.44604,2017/09/11,20:59:54.341,-103.72,9.02,1020,144,325,EXS274  
4CA84A,6925,53.64693,-1.32424,2017/09/11,20:59:54.533,-142.42,9.49,,188,327,
400B46,3475,53.73482,-1.44643,2017/09/11,20:59:54.798,-103.62,9.03,1020,144,325,EXS274  
400B46,3475,53.73516,-1.44672,2017/09/11,20:59:55.383,-103.52,9.03,1020,144,325,EXS274  
400B46,3475,53.73532,-1.44713,2017/09/11,20:59:55.911,-103.46,9.04,1020,144,325,EXS274  
400B46,3450,53.73567,-1.44761,2017/09/11,20:59:56.500,-103.35,9.05,1020,144,325,EXS274  
400B46,3450,53.73669,-1.44863,2017/09/11,20:59:58.466,-103.06,9.06,1020,141,325,EXS274  
400B46,3450,53.73738,-1.44949,2017/09/11,20:59:59.513,-102.85,9.08,1020,140,324,EXS274  
400B46,3450,53.73793,-1.45020,2017/09/11,21:00:00.761,-102.68,9.09,1020,138,324,EXS274  
400B46,3475,53.74068,-1.45381,2017/09/11,21:00:06.391,-101.86,9.15,1020,134,323,EXS274  
400B46,3475,53.74100,-1.45412,2017/09/11,21:00:06.787,-101.77,9.16,1020,134,323,EXS274  
400B46,3475,53.74118,-1.45428,2017/09/11,21:00:07.181,-101.72,9.16,1020,134,323,EXS274  
400B46,3475,53.74136,-1.45467,2017/09/11,21:00:07.642,-101.66,9.17,1020,134,323,EXS274  
400B46,3475,53.74187,-1.45537,2017/09/11,21:00:08.688,-101.5,9.18,1020,133,323,EXS274  
400B46,3475,53.74237,-1.45585,2017/09/11,21:00:09.668,-101.37,9.19,1020,133,323,EXS274  
400B46,3475,53.74270,-1.45658,2017/09/11,21:00:10.591,-101.26,9.21,1020,133,323,EXS274  
4CA84A,6550,53.65834,-1.34171,2017/09/11,21:00:13.207,-136.07,9.18,2234,187,325,RYR2LV  
4CA84A,6525,53.65904,-1.34284,2017/09/11,21:00:14.260,-135.68,9.16,2234,175,318,RYR2LV  
400B46,3475,53.74461,-1.45908,2017/09/11,21:00:14.589,-100.7,9.26,1020,132,322,EXS274  
4CA84A,6500,53.66011,-1.34449,2017/09/11,21:00:16.225,-135.09,9.14,2234,175,318,RYR2LV  
4CA84A,6425,53.66203,-1.34739,2017/09/11,21:00:19.304,-134.05,9.1,2234,174,318,RYR2LV  
400B46,3475,53.74684,-1.46223,2017/09/11,21:00:19.373,-100.06,9.33,1020,132,322,EXS274  
400B46,3475,53.74736,-1.46291,2017/09/11,21:00:20.417,-99.92,9.34,1020,130,320,EXS274  
400B46,3475,53.74837,-1.46424,2017/09/11,21:00:22.386,-99.63,9.37,1020,130,320,EXS274  
400B46,3475,53.74870,-1.46498,2017/09/11,21:00:23.305,-99.53,9.39,1020,130,320,EXS274  
4CA84A,6350,53.66437,-1.35100,2017/09/11,21:00:23.306,-132.79,9.05,2234,172,318,RYR2LV  
400B46,3475,53.74924,-1.46565,2017/09/11,21:00:24.286,-99.38,9.41,1020,130,320,EXS274  
4CA84A,6325,53.66495,-1.35188,2017/09/11,21:00:24.354,-132.48,9.04,2234,171,318,RYR2LV  
4CA84A,6300,53.66556,-1.35281,2017/09/11,21:00:25.396,-132.15,9.02,2234,171,318,RYR2LV  
400B46,3475,53.75010,-1.46684,2017/09/11,21:00:26.185,-99.15,9.43,1020,130,320,EXS274  
4CA84A,6275,53.66612,-1.35366,2017/09/11,21:00:26.313,-131.86,9.01,2234,170,319,RYR2LV  
4CA84A,6275,53.66658,-1.35439,2017/09/11,21:00:27.168,-131.61,9.01,2234,170,319,RYR2LV  
400B46,3475,53.75094,-1.46821,2017/09/11,21:00:28.282,-98.91,9.47,1020,130,319,EXS274  
400B46,3500,53.75527,-1.47491,2017/09/11,21:00:38.114,-97.73,9.64,1020,129,318,EXS274  
4CA84A,6050,53.67297,-1.36387,2017/09/11,21:00:38.114,-128.32,8.9,2234,170,319,RYR2LV  
400B46,3500,53.75610,-1.47625,2017/09/11,21:00:40.078,-97.51,9.68,1020,129,317,EXS274  
400B46,3500,53.75835,-1.47986,2017/09/11,21:00:45.125,-96.92,9.77,1020,128,317,EXS274  
400B46,3500,53.75969,-1.48194,2017/09/11,21:00:48.141,-96.58,9.83,1020,128,317,EXS274  
4CA84A,5725,53.68469,-1.38098,2017/09/11,21:00:58.951,-122.63,8.77,2234,162,320,RYR2LV  
4CA84A,5700,53.68579,-1.38255,2017/09/11,21:01:00.916,-122.12,8.76,2234,158,320,RYR2LV  
4CA84A,5600,53.68981,-1.38856,2017/09/11,21:01:08.258,-120.25,8.74,2234,158,320,RYR2LV  
4CA84A,5575,53.69005,-1.38888,2017/09/11,21:01:08.785,-120.15,8.74,2234,158,320,RYR2LV  
4CA84A,5575,53.69028,-1.38921,2017/09/11,21:01:09.236,-120.04,8.74,2234,158,320,RYR2LV  
4CA84A,5400,53.69673,-1.39903,2017/09/11,21:01:21.430,-117.15,8.74,2234,158,320,RYR2LV  
4CA84A,5375,53.69726,-1.39987,2017/09/11,21:01:22.411,-116.92,8.75,2234,158,320,RYR2LV  
4CA84A,5325,53.69952,-1.40335,2017/09/11,21:01:26.604,-115.94,8.76,2234,156,318,RYR2LV  
4CA84A,5200,53.70396,-1.41025,2017/09/11,21:01:34.867,-114.07,8.79,2234,156,318,RYR2LV  
4CA84A,5050,53.71078,-1.42085,2017/09/11,21:01:47.712,-111.33,8.87,2234,156,318,RYR2LV  
4CA84A,5025,53.71230,-1.42320,2017/09/11,21:01:50.593,-110.75,8.9,2234,157,318,RYR2LV  
4CA84A,5000,53.71335,-1.42485,2017/09/11,21:01:52.557,-110.34,8.91,2234,157,318,RYR2LV  
4CA84A,4950,53.71568,-1.42854,2017/09/11,21:01:56.946,-109.46,8.96,2234,156,317,RYR2LV  
